Stop Name,Latitude,Longitude
Pankod Junction,10.00504109,76.44009105
Pazhukkumattam  Stop,9.927753222,76.43316011
Karamattom Vazhi,10.26946966,76.41497353
Koratty,10.26827408,76.35020819
Poothotta,9.845398462,76.3869166
Chelad Church,10.09598334,76.64032935
Aashupathri Junction,10.03413185,76.50189595
Munnoorpilly Thazham,10.28469827,76.41976284
Paruthichuvadu,9.993955726,76.22461195
Maathrika,9.735217799,76.28616553
Devaswam Nada Junction,10.13886249,76.19443528
Ayroor S Valav,10.17735592,76.31485892
Koovapadam,9.952051454,76.25231604
Kanjiravalavu,9.800031444,76.47633401
Kesari,10.14103986,76.2330301
Surya,9.842987317,76.5355488
Kannanchira,10.13046393,76.22255299
Champanoor,10.17568715,76.36583881
Sargam,10.06210323,76.26969421
Asram School Or Aashramam School Stop,10.11676824,76.48853199
Kadungamangalam,9.93613108,76.3753048
Puythiya Palam,9.847187529,76.3287689
Balummel Or Krishibhavan,9.873040382,76.26538363
Sreedhareeyam Stop,9.866144875,76.5802073
Homeo,9.903065518,76.33400257
Uriyari Ambalam,9.807737821,76.42988433
Kalady Town,10.16567095,76.43819164
Padathikkara Turuth Stop,10.00752293,76.37820795
Nadakkavu,10.0781236,76.42161912
Perumpadanna,10.14379243,76.2166077
Karipozhi,9.837717609,76.33187206
Kannamali,9.935570551,76.25960972
Panchayath Junction,10.09612683,76.31759125
Payachodu,10.38066728,76.12152457
Ghandakarna Kshethram,9.736880934,76.28915718
Planchodu,9.802039264,76.4802929
Kinginimattom Junction,9.967644651,76.45801274
Aj John High School Or Government Hospital,9.782815589,76.45532393
Kalungu,10.21936113,76.4413312
Kallu Shappu,10.17073096,76.49247689
Kudilpeedika,10.15587011,76.31616418
Kuzhikkadu,9.977835378,76.38494969
Puthenthodu,10.15356374,76.34780466
Vettikkal Junction,9.9136648,76.42448809
Welding Workshop Or Society Padi,10.25174969,76.39035964
Kurisu,9.768238453,76.34309881
Thavalakkuzhi,9.680745585,76.55743426
Edanadu,9.738434776,76.65607727
Parambayam,10.25906524,76.42699596
Star Moola Or Star Junction,9.959298157,76.25800652
Jwalagiri,9.975296509,76.38125783
Valayanchirangara Temple,10.05759344,76.49325486
Chirangara Ambalam,10.13507813,76.43708069
Kurlad,10.042654,76.37882236
Kumarapuram,9.836633205,76.29648844
Maharajas College Ground,9.970806196,76.2733414
Maliyakkppady,9.970851136,76.80692479
Kolenchery Medical College Junction,9.97935881,76.47671732
Elamakulam Junction Bus Stop,9.967830953,76.3049868
Karippelip Padi,10.0933659,76.52088346
Maadapalli,9.698740474,76.41931474
Millupady,10.18112084,76.40890065
Kaipadamughal,10.04299735,76.33854471
Gothuruth Or Pallipady,10.18816466,76.21726866
Parippu Junction,9.935498588,76.25247059
Government Hospital Bus Stop,10.1053607,76.35449387
Vaalakom,9.981415397,76.5204464
Mulamthuruthy Palli,9.900482196,76.38721128
Elavoor,10.20915288,76.33287264
Udayanapuram,9.772599702,76.39536496
carnival infopark,10.0145071,76.36457104
JTS junction Koratty,10.26172746,76.35727553
Potta Kinar,10.07391496,76.2220079
Okkal,10.15224557,76.45091203
Malayattoor Pally,10.18514517,76.50619527
Chelad Erappu,10.09937164,76.64331963
K T Iceplant,10.48113217,76.07447759
Erap Junction,10.25071851,76.45213381
Illathu Parambu,10.03161504,76.25433829
Karimugal,9.98914,76.39945787
Convent Kavala,10.20166232,76.52325692
Paalapadi,9.954977737,76.41966136
Muncipality Or Perumbavoor,10.11477306,76.47932609
Padapparambu,10.00917561,76.44664933
Balummel Or Krishibhavan,9.87298112,76.26542622
Kangarappady,10.04247655,76.35432132
Valavu Bus Stop,10.12375781,76.25264687
Milma Soceity,9.946109785,76.46388972
Muthalakadam Palli,9.910663004,76.73203369
Karuvelipady,9.939496549,76.25558806
Parappuram,10.0136266,76.43358096
Vadakkampilly,10.18906219,76.52521732
Lp School,10.00994069,76.52358631
Kidangur,10.21233169,76.39727399
Chandrapuraa,10.20436796,76.45258564
Vayanakod Valavu,10.04419311,76.35802217
cemetery pady,10.05929649,76.31844814
Mattur College Bus Stop,10.1707186,76.42932049
Kuzhikkattukara,10.06415688,76.3635416
Paravur Kavala Bus Stop,10.11956622,76.34288859
Darmagiri,10.06446033,76.62703781
Chittethukara Rajagiri,9.995546981,76.35151751
Aashupathry Padi,9.900889776,76.39038414
Krishnan Kotta,10.21084627,76.22124733
Edamalayar Canal,10.22316877,76.43827805
Mini Civil Station,10.14897494,76.23065067
AEO Office Pazhangadu,10.08760657,76.20850986
Cheriyappilly,10.1230713,76.24522973
Elavoor Kavala,10.21677669,76.37775219
Thykattussery Junction,9.774216795,76.34074743
I T R Junction,9.993588821,76.57345372
Elavanparambu,10.0818458,76.63356862
Vettikkal,9.914570117,76.42107392
Keeranpara,10.09990152,76.65010704
Poyya Or Koyya,10.21586831,76.24884592
Naalam Mile,10.11445628,76.25969295
Pankod Junction,10.00499255,76.44013832
pandikudy,9.913199336,76.13136422
Karimpadam,10.16198309,76.23312556
Thrikkapuram,10.10805322,76.24745616
Moonanparambu Junction,10.23677856,76.39943689
Manjaly,10.15058202,76.2685203
Telephone Exchange Stop,10.23098552,76.43818748
Gasumpady,10.1528173,76.34612009
Althara Bus Stop,10.15568899,76.221797
Telk,10.17853595,76.37815137
Petta East Or Skyline,9.95137809,76.33545705
Palaveli,9.808102323,76.64511767
Chalakkudy Government  Hospital,10.2978665,76.3369521
Convent Stop,10.24521179,76.38145592
Cusat Main Office,10.04428849,76.32464609
S H Stop,10.14078959,76.49082379
Edayar Junction Bus Stop,10.08743328,76.30308821
Panchayath Junction,10.10301893,76.38639692
Suriyani Palli,9.929369465,76.26973981
Cheranalloor,10.06952696,76.28221532
Chunkapura,9.70211026,76.75545925
Parambayam,10.13495013,76.35347558
Charis Hospital Junction,10.00741667,76.56924378
Ame Parambu,10.13510826,76.22576182
Morakkala,10.02046755,76.40219215
Cherappadi,9.965781126,76.47848161
Ullala Palli,9.718793845,76.4166064
Aalinchuvadu,10.03339412,76.43305136
Church,9.912534895,76.29253486
Dynamic,10.07744113,76.36395646
Millum Padi,9.94526282,76.41731835
Colony Stop,9.998189795,76.34060345
Kadeyekka Valavu,9.885572055,76.42528784
Vellooekunnam Junction,9.990852815,76.57466633
Palliveli Stop,9.797897644,76.34576699
Palarivattom,9.9984802,76.3119364
Kurishupalli,10.1829526,76.53359508
Elambakapilly Valavu,10.15983961,76.49255347
Thottapadi Stop,9.885094482,76.44414642
Thrikakara Vallathod,10.03268893,76.33590642
Kaipra Register Office,10.13699169,76.40723292
Purathaam Kuzhi,9.728068448,76.29543531
Valavoor,9.749458822,76.6440713
Ravipuram,9.957688504,76.28304589
Muriyanthodu,10.38509151,76.12020164
Thammanimattom,9.951107775,76.48141754
Annamanada Or Amabalabada,10.23462196,76.32880129
Edakochi,9.895057865,76.29612972
Kariyeli,10.16733276,76.5626733
Karunalayam,9.731933146,76.66400605
Arookutty,9.870146394,76.32296055
Nalam Mile,10.08954438,76.39699633
Thrichattukulam,9.833709706,76.33385296
Udayamperoor,9.914272885,76.3636073
Pazhe Panchayath Kavala,9.872649845,76.48733602
Vedimara,10.14873004,76.24415599
Ck Valavu,10.29345881,76.15889406
Valamboor,10.021659,76.47405991
St Marys School,10.0489459,76.40845617
Kazhuthumuttu Junction,9.935162395,76.25577848
Jayanthi Junction,9.868188134,76.50370599
club,9.985917279,76.39506038
Banglav Pady,10.1307325,76.26065234
Vettukadavu,10.08742152,76.29604056
High School,9.890821174,76.5458862
Toll,10.53738513,76.04690364
Valapad,10.39707057,76.1153606
Colony Junction Road,9.857382142,76.40434323
Police Station Pady,9.942696927,76.48172772
Puthiya Panchayath,9.858818955,76.40124524
Pallippadi,10.1438153,76.49355012
Police Quarters,10.12487132,76.47313873
Aanavathil Junction,10.07073348,76.31703827
Andhakaranazhy Thekke Palam,9.747399048,76.28581859
Kurichilakode,10.17629869,76.50464755
Koozhur,10.04903645,76.52467708
Aimury,10.12983411,76.50962206
Kavumthazham,9.971161458,76.42666536
Thattaamppuram Padi,10.10511027,76.51892148
Kaniyali Padi Junction,9.871898374,76.55992354
Aalinchuvadu,9.897638206,76.51524421
State Bank,9.683562543,76.42029636
Nadukkurishu Bus Stop,9.944471279,76.43244037
Pallimugal,9.995785094,76.39448892
Thrikkalathoor Kavupadi,10.03498094,76.54597729
Gothuruth Kadavu,10.18685106,76.20302679
Ullala,9.70830557,76.41842622
Veli Ground,9.951614255,76.24474726
Pallippadi,10.19127349,76.43126875
Thara Mukal,9.677009525,76.30346193
Puliyanpilly,10.07291816,76.4922645
Palamkadavu,9.792050611,76.44414912
Pallimukk,10.01092336,76.41086165
Kanal Vandu,10.05975496,76.43754615
Kakkari,9.645625674,76.29872347
Amballoor Pallithazham,9.873269035,76.39522066
Thandekkad,10.09761565,76.45232097
Pachalli Kallu Shap,9.714203204,76.33710215
Athani,10.13084678,76.23338023
Kannamaly Palli,9.876121618,76.26673835
Palissery,10.22293699,76.32780789
Nayarangadi,10.183436,76.40941353
Premier Kalamassery Or Premier Junction,10.06179308,76.32362561
Chullikal,9.945092546,76.25598523
St Xaviers Church  Azheekka Palli,9.741256398,76.28570885
Shappu Junction,10.26917502,76.40915911
School Pady Or Aashupathri,10.14276892,76.50935174
Maneedu Or Anamunthi,9.905806556,76.4576775
Assissi Or Little Flower Junction,10.09663514,76.35882301
Millupady,10.10298277,76.29803419
Pallipady,9.804317947,76.44498354
Pump House,9.571142794,76.30818668
Clubumppady,10.0998707,76.23326681
Elavoor,10.20918059,76.33284012
Mekkappala Junction,10.1414243,76.57299723
Arakunnu,9.886458035,76.42990533
Vazhikulangara,10.13376761,76.24024298
Thamarakad Palli,9.829101091,76.62595516
Bava Pally Or Kannankulangara Temple,10.15050035,76.22330622
Thembadi Lakshamveedu Or S Valavu,9.824039848,76.34422958
Eroor Labour Junction,9.977812357,76.33410973
Kothakulam,10.39463894,76.11653974
Janatha Junction Or Janatha Kaloor Bus Stop,10.00120562,76.30112236
Chalapparambu,9.758860324,76.40711178
Kseb Stop,10.15403855,76.34998828
Panaykkapadi,9.991866106,76.41157933
Thanikkal Junction,10.01074952,76.2871199
Anappara,10.17490131,76.35295535
Cheranalloor Ambalapady,10.05440724,76.2829064
Thattaamppuram Padi,10.10536212,76.51888326
Winners School,9.923253406,76.77035815
Durga Shetram Or Ambala Nada,10.07562818,76.26944355
Koothukad Pally,10.17311061,76.22320773
Airport Junction,10.15279535,76.35480123
Murivelungu,10.06004723,76.41942836
Kinginimattom Junction,9.967632103,76.4580228
Ymca Thottumugham,10.11324707,76.37527741
Omanapuzha Rani Junction,9.546674383,76.31208011
Vattoli Padi Or Neduvellikudy,10.1129676,76.50852467
Beach Road Bus Stop,9.939484075,76.24485767
Poothotta,9.845320832,76.38691627
Kaitharam or School Pady,10.11648524,76.24189954
Vanndipetta Junction,9.941954418,76.41058769
GCDA Junction,9.966800898,76.29863925
Palli Padi,10.08068456,76.32538964
Athani Junction,10.15622044,76.35410795
Koonamthai,10.03351022,76.31330045
Champanoor,10.17566801,76.36586462
Puthenpally,10.01975344,76.41758706
Eechamukku,10.00955363,76.34273041
Ambalampadi,9.97938755,76.5505702
Cherunalladu Kurishu Pally,10.02624154,76.52255902
Allapra,10.09727339,76.4743734
Thamarachal,10.04240528,76.40361187
Nedumbrakkad Muryianattu,9.698184739,76.34950015
Mambra Kadav,10.23343577,76.33857122
Muthuvattoor,10.59508552,76.02958406
Schoolpadi Or Athani,10.11939204,76.25591583
club,10.09738704,76.39166224
Sree Krishna Temple,10.17933772,76.17290527
Kolenchery College Stop,9.97966424,76.47165845
Kuttikkattupady,10.03838184,76.53094808
Vengalloor,9.909383996,76.70169583
Meri Giri,10.22805052,76.4496402
Kadavanthara Or Gcda Bus Stop,9.966665395,76.29872617
Kumblanghi South Or Thekke Bajanamadam,9.853871706,76.29390079
Hospital Junction Bus Stop,10.0413197,76.21888855
Arakunnu,9.886371167,76.42974574
Janakshemam,9.610082871,76.30175916
Ezhupunna South Post Office Or Karimanjery,9.807269161,76.30052084
Kaloor Bus Stop Or Kaloor Private Stand,9.994480047,76.29167121
Sabine Hospital,10.01399589,76.56686043
Municipal Junction,10.14853467,76.22627995
Madam Bus Stop Or Pullattukavu,9.885315473,76.37441274
Telk,10.17813669,76.37806896
Thykkavu Bus Stop,10.03173894,76.32188286
Chemmanadu Ambalam,9.94506428,76.41559611
Aanamukku,9.996202742,76.34108843
Radhika Oil Mill,10.23108933,76.3550989
Janatha,9.839456285,76.53578146
Palarivattom Junction,10.00190445,76.30651273
Eechamukku,10.00956841,76.34284387
Pullalikkara Bus Stop,10.06648819,76.35409324
Madam,10.08568598,76.37621424
Kochu Pambakuda Stop,9.915838286,76.52138718
Munambam Beach Bridge,10.17980845,76.16812646
Cheriyappilly,10.1233803,76.24509183
OEN,9.9245675,76.41712609
Cheranallur Bagavathy Temple,10.05353798,76.28840888
Shappumpadi,9.745101605,76.64668788
Krishnan Kotta,10.21086178,76.22134691
Vettikkal,9.914666885,76.42110946
Kaloor Stadium,10.000602,76.29927743
China Chayakada,9.523474699,76.31754027
Thayezhuthe Vazhi Bus Stop,10.07562929,76.21127338
Millumpady,10.13696179,76.52389138
Maritime University Stop,9.928325029,76.28773104
Kadayiripu,10.00036398,76.46075386
Poolani Shap Junction,10.30819209,76.384623
Vadayar Or Elamkavu,9.774516132,76.42897999
Jewel Junction,9.861227319,76.59495954
Manikunnepedika,9.925258773,76.76143624
Palancherymugal,10.05736962,76.39102177
Punnayam Ambalam,10.10972547,76.54537039
Cheriyappilly,10.12308532,76.24552416
Lisie Park,10.1348802,76.43892171
Kailasam,9.81417142,76.29965534
Chennam Or Ottapunna,9.739032164,76.36273271
Kottuvally,10.09167024,76.25459591
Velloorkunnam,9.990300189,76.57803774
Mary Giri,9.703163798,76.7203846
Chinnama Mukku,10.06996165,76.3608951
Kalloorkkadu Junction,9.942758051,76.64286935
Kattoor Junction,9.567206299,76.30871457
Sndp Junction,9.894187558,76.37088464
Padinjare Pally,10.17519585,76.28769141
Kacheripady,10.45116778,76.08940221
Padinjare Kavala Or Manoor,10.04613939,76.53213802
East Chembarakki Or Jamia Junction,10.08938049,76.43355113
Konoor,10.27148561,76.36634567
Ambalam Or Ambalamugal,9.955669676,76.36135826
Kumbhappilly,9.939987257,76.40571916
Karippelip Padi,10.09349628,76.5209304
Dharma Daivam,10.11262617,76.54508287
Boat Jetty,10.07149416,76.22262335
Chemmanadu Ambalam,9.945086076,76.41560416
Thettaly,10.13076288,76.39025639
Assisi Nagar Or Kapela,10.23073917,76.36349029
Sai School,10.11961154,76.31176037
Kalady,10.1662196,76.43880363
Kottuvally North Bus Stop Or Ayyapante Ambalam,10.11105463,76.24401979
Kavaraparambu,10.17835764,76.39808876
Gandhi Square,9.942686391,76.33534818
Koothattukulam Private Bus Stand,9.863283821,76.59310547
Kuruppampady,10.10908237,76.51927054
Kurisupally,10.21192611,76.42747666
Thayyil,9.594042416,76.30437001
Gandhi Mandhiram,10.1295935,76.22852052
Gas Godown,10.01055589,76.2210357
Vyshali,9.987441576,76.31584263
fact,9.976822541,76.38602939
Isro,10.0900448,76.3925319
Thonniyakavu,10.13708103,76.23052982
Kochukadavantra,9.946635666,76.30355719
Ashamannoor School Or Ashamannoor Paalam,10.11002521,76.55211968
Meloor Pallinada,10.29473267,76.36106751
Angamaly Junction,10.19341068,76.3867528
Kseb,10.17008094,76.44457851
Valiyakulam,9.90542284,76.36745193
Chirakkara,9.93920582,76.64935725
Mes College,10.1544454,76.28891577
Rotary Club Stop,10.06085499,76.27253472
Vellarapilly Junction Or Shapumpadi,10.12422143,76.41833903
Kattapada Junction,9.882524866,76.42992621
Palayikkunnu,10.07537121,76.45847577
Post Office,10.00399085,76.39804622
Pothy Paalam,9.794827917,76.46740234
Kalamassery Premiere Junction,10.06482771,76.32584216
Vazhicherry,9.499927741,76.33397144
Canal Junction,10.08731939,76.35885115
Leksham Kavala,10.00440236,76.54873356
Manakyapady,10.08619311,76.31383506
Smhs,10.15083489,76.18993838
Gonduparambu,9.814737875,76.27518558
Puthiya Road Bypass Junction,9.992719774,76.3151065
Chendamangalam Junction,10.14983625,76.23489122
Shappupady Or Kuriapilly,10.18450194,76.20454418
Panambukadu,10.00047141,76.24621084
Thottakam School,9.736834656,76.41338639
Gandhi Kavala,10.20132595,76.40364527
Mathai Kavala,10.15775603,76.47498513
Keezhambara Deepthi,9.702862262,76.73672722
Aayurvedha Bus Stop,9.950899805,76.36339582
Old But Stand Or Railway Station,10.10717618,76.3571728
Mammalassey Stop,9.904454982,76.4863492
Chengal,10.16806478,76.43499428
Fire Station,9.989550218,76.57105236
Cochin Bank Junction,10.08822934,76.36496721
Thiruvanchikulam,10.2101744,76.20390131
Balavadipuram,9.817464114,76.55658713
Malancharakk,10.22612184,76.41418929
Mudikkarayi,10.11129109,76.53107197
Jeerulipady,10.17088882,76.54973603
Chambakkara,9.95443571,76.32782279
Amaravathi,9.957384156,76.24245265
Attupuram,10.1746377,76.29999647
Palli Stop,9.83637334,76.38991743
Athani,10.02322693,76.45959508
Kadakara Junction Or School,10.10450232,76.23080952
Millumpady,9.887801039,76.43802671
Peruvaram Bus Stop,10.14177719,76.23618477
Jyothi Padi,9.859506359,76.43891823
Beach Road Or South Moolam Kuzhi,9.935185201,76.24896739
Kalappura,9.510084455,76.32784382
Kmk Junction Or Potten Theruvu,10.14541183,76.22437006
Maliyekkappady Thaikavu,10.05272144,76.38464884
Thriprayar Stand,10.41494347,76.10716487
Hospital Junction,10.07504067,76.4599036
Maliyamkara Post Ofice,10.18175662,76.18493496
Chittattukara Junction,10.15322383,76.21412861
Pullorparambu,10.15770389,76.47151927
Hira School Stop,9.904667712,76.33143772
Karayogam Stop,9.959136623,76.30179944
Perumbilly Nada,9.885479066,76.38685049
Kalappara,10.11507224,76.6753388
Paalachuvadu,10.01252854,76.51624039
Ambalam,10.0180508,76.42690288
Palam Bus Stop,10.11380797,76.46363845
Nellad,10.01527596,76.52443513
Pothy Paalam,9.794657148,76.4658267
Munthichira Palam,10.08041326,76.21597021
Kudiyakulangar,10.12773956,76.22257837
Punnakal Pallipuram,9.764442783,76.36297382
Shappumpady,9.952843925,76.81968435
Thaikkavu Junction,9.994884305,76.32021344
St Peters,9.995021664,76.46436486
Ravipuram,9.958946991,76.28893333
Ration Kada  Ottamassery,9.703299557,76.28924971
Edayazham,9.687014483,76.41997729
Eereth Junction,9.776171398,76.43251846
Kangarapady Mini Town Hall,10.03767116,76.348983
Chungampaara,9.889829071,76.46544137
Chakkamadam Bus Stop,9.954868685,76.25783197
Attupuram,10.17458456,76.29996763
Hoc,9.970848254,76.38105135
Sreemoolanagaram Or Kinar,10.13356039,76.40157224
Gandhi Kavala,10.20129856,76.40350814
Pump House,9.571141426,76.30820412
Mh Kavala Or Thaikavu Junction,10.09571125,76.44843169
Chanthapady,10.40435295,76.11164788
Ravipuram,9.952246343,76.28549206
Kaloor Bus Stop Or Kaloor Private Stand,9.994749422,76.29159736
Kattoor Junction,9.567202115,76.30870006
Palarivattom Pipeline Bus Stop,10.00371884,76.31173652
Kmea Street Bus Stop,10.05225375,76.38214587
North Jetty,9.99719066,76.26436445
Kalady,10.16566451,76.43913829
Thembadi Lakshamveedu Or S Valavu,9.82412475,76.34422824
Kannamali,9.935557671,76.25956714
Kothanelloor,9.722729713,76.52387203
St Antonys Chapel Or School,10.18672491,76.38153562
Puthenvelikkara Ferry,10.17998073,76.24426925
Kinikkavala,10.16074879,76.47113564
Thripunitura Old Bus Stand,9.948468825,76.34744179
Kaavumpady,10.00737476,76.52348031
Ambalanada,10.27254645,76.3970704
Pazhanganattu Vellikavala,10.11320321,76.24813514
Pallikavala,10.04867119,76.29088659
Shavakotta Paalam,9.499737078,76.32854911
Moosharipady,9.99227651,76.46775183
Pathalam,10.07769123,76.31897591
Thuravur,9.767546815,76.31817602
Chenoor Kavala,10.06762971,76.26895168
Vallasherippady,9.944787773,76.47391697
Odakkali Junction,10.09459118,76.55764298
Palliyampuram,9.811105519,76.64246785
Muslim Palli,10.12894396,76.42924162
Jayandhi Road,10.12111605,76.26728816
Parepadi,10.102174,76.56151336
Sundari mukku,9.992159858,76.41835413
Thuruthummal,10.2262341,76.4073099
Kanal Paalam,10.09738913,76.52016391
Vykolmukku,10.03903626,76.35057115
Sundhari Mukku,9.993529542,76.32643583
Andhyalunkal Padi,9.930695601,76.49763694
Nayarambalam Fish Market,10.06623463,76.21289206
Bolgatty Palli,9.995187358,76.26459215
Vaikom Stand Or Dalavakulam Stand,9.750151612,76.39849575
Shanthi Nagar,9.9324803,76.29930127
Shappumpady,10.07052642,76.41138076
Palli Nada,9.9079044,76.31913392
Aalinchuvadu,10.07414986,76.44979186
Akg,9.94377845,76.2971443
Alapuram,9.823971839,76.54897134
Paadam,10.12113013,76.51586804
Illichod,10.00097236,76.42847416
Kannur Kavala,10.14291173,76.5498448
Pallikavala,9.696328852,76.34717311
Kasba Or Kasba Police Station,9.988632248,76.28257518
Chakkaraparambu,9.989329113,76.31566991
Chelakkulam Thaikavu,10.05340082,76.4315895
Vaidyan Padi,10.103145,76.56378288
Marapparambu Stop,10.05809481,76.28498039
Thalakodu Post Office,9.920681309,76.4085355
Meloor Pallinada,10.29476071,76.36127102
Thirumangalam,10.50585893,76.05997821
Paingarapilly,9.889631099,76.41444952
Punoor Ambala Padi,10.07658753,76.47627465
Vaduthala Palli,10.02180047,76.27398915
Kayyuthi Palli,10.14115235,76.49325173
Post Office Chendamangalam,10.17275185,76.23636577
Gothuruth,10.1877975,76.21705078
Venmattom,9.97763269,76.80184269
Moscow Padi,10.07280685,76.52418841
Sahayapadi,10.088854,76.39948583
Narayanate Kada,10.10518355,76.30775914
Valiyapadam,9.889408195,76.56260793
Lp School Akanad,10.14838799,76.50729853
Chirakkara,9.939227714,76.64923091
Companypady Junction Bus Stop,10.08806376,76.34317043
Thuravur Railway,9.769063973,76.31172779
Manackappady,10.1674525,76.41830078
Mukkam Stop,9.887373503,76.2980917
Pallipadam Kavala,10.25330495,76.45121897
Thottoor Ashupathry Pady,9.848764693,76.45466116
Fire Station,9.962543778,76.26636978
Mavumchuvadu,10.02340736,76.4776566
HOC,9.969905311,76.38230681
Karothukuzhi,10.10545378,76.34728958
Vaalingamury,10.27480352,76.38081506
Mattancherry,9.958617526,76.25996683
Thuruvelikunnu,9.770206357,76.41849244
Shapumpady,10.18994768,76.33425253
Nedumbrakad Muryianatt,9.698139728,76.34948245
Chethy Palli,9.62175535,76.30044888
Valavu Bus Stop,9.92371477,76.35673867
Ayuvedha Kavala,9.888403821,76.40619922
Airport Bus Stop,9.936767148,76.2756033
Dispensary,10.15416786,76.18839005
Perumbavoor,10.1149525,76.47457422
Eloor Or Paatupuraikkal,10.08580633,76.29552748
Ramalloor,10.07671321,76.6293727
Alapuram Kavala,9.819604983,76.55259122
Kovilakathum Kadavu Junction,10.16088255,76.18439643
Guru Mandhiram,9.808106874,76.45103341
Perumbalam Junction,9.834467813,76.33914129
Bhadani Padi,9.979258683,76.51543538
Ambalapady,10.16511019,76.46593256
Cherai Beach Junction,10.14312883,76.19216159
Thangalam,10.06893938,76.61326621
Tripunithura Stand,9.943738831,76.33840061
Vettingakkavu,10.13093159,76.4463848
Tarayilkavala,10.1845825,76.19394097
Kadamakkudy,10.06417666,76.24656708
Mandapam,9.703683375,76.33887226
Ayyampuzha,10.25370864,76.47825675
Medhy Paara,9.947322268,76.49759468
Moonani,9.712000908,76.70201293
Check Post,10.19936961,76.51294084
Church,10.2269178,76.38351608
Elecetricty Stop,9.901232578,76.36846008
South Kalamassery,10.04956951,76.31714338
Keenpady,10.08914544,76.41946652
Nicolas,9.828025615,76.31007539
Thoshiba,10.05192219,76.33407548
Millumpady,10.02104023,76.42898493
Pukkattupady,10.05996895,76.39685386
Odakkali Junction,10.09457056,76.55763159
Parakandam,10.22717307,76.38641914
South paravoor,9.863510713,76.38205202
Perumbavoor Private Bus Stand,10.11306696,76.47194824
Mes,10.08881529,76.40518266
Attinikkara Stop,9.930195378,76.43146903
Angamaly Stop Or Durga Ambalam Or Kothakulangara,10.20287389,76.38295439
Bankupaddi,10.06423731,76.2853151
Karukutty Kappela,10.22701551,76.37503538
Vengola,10.08331577,76.46590871
Karinkkal Chira Or Palachodu,9.861608251,76.48967018
Fisat,10.22598912,76.40691445
Kingini Mattam School Padi,9.963313304,76.46658157
Geethanjali Or Kuruppumpady,10.11272014,76.51656123
Sissilu Jetty,10.01834754,76.25654629
Edapady,9.709331539,76.71193426
Boys Town,9.727002298,76.67173995
Kaipra Junction,10.13482854,76.40346277
St Jude Or Nazrath Madam,10.25335258,76.40051497
Vallarpadam,9.985867263,76.25041408
Kottappady Or Chenganal Junction,10.11743025,76.59022175
Vaakeyil Achan Stop Or Pallinada Stop,9.938370241,76.32334628
Kannanchery Mulam,10.14825936,76.5242986
Kollampady,10.14205979,76.47036489
Toll Junction,9.796322164,76.39942547
Paliyam Road,10.15373187,76.23387613
School Padi Bus Stop Kumbalam,9.898627409,76.31428013
Ponjassery,10.09142979,76.44210282
Alakada Ambalam,10.11672019,76.24731215
Uriyari Ambalam,9.807894089,76.42981761
Chettikadu,9.531361411,76.31604777
Annamanada Bus Stand,10.23929844,76.32854215
Panchayath Palam,9.78239717,76.27952014
Edakunnu Kappela,10.25430644,76.40452409
Bank,10.22109986,76.46660215
Ramamangalam Kadavu,9.940870558,76.47727828
Valanjambalam,9.965139907,76.28864671
Munnoorpilly,10.28309623,76.41955657
Chellanam,9.79093283,76.27781667
Sndp,10.26920735,76.41712297
Hospital Junction Bus Stop,10.04142179,76.21891912
Purayar Or Chowara Railway Gate,10.11903977,76.36239363
Potta Kinar,9.687777032,76.32097376
Ayuvedha Kavala,9.888405473,76.40612378
Kacheripady Or Ernakulam Kacheripady,9.986002763,76.28261376
Kalamukku Bus Stop,9.985140655,76.24068215
Vinayaka Or Kavalakkal Ambalam,9.972822026,76.29804981
Panchayath Kinar,9.947461267,76.47198094
Thamarakad Shappumpadi,9.832665266,76.61928149
Changampuzha Park,10.01503909,76.30202161
Valiyakulam,10.06515458,76.44755115
Srv Station Or Mazhuvanoor Post Office,10.00753599,76.48674274
Thammanimattom,9.951174151,76.48144302
Reshan Kada,10.18238229,76.18710419
Madama Pally,10.23807405,76.19315889
Palli,10.2746129,76.39251748
8Th Block,10.25403758,76.51407636
Nellikuzhi,10.07596971,76.59378338
Kaanattupara,9.728999085,76.69332856
Federal Park,9.997752964,76.31870168
Oushadhi Junction,10.11735648,76.47573511
Ambassador Or Eloor Society,10.0739831,76.30952858
Asupatrypady Hospital,10.10142332,76.2660024
Karakkattu Kunnu Or Charakkatukunn,10.16764085,76.35478167
Kakkanad Distrct Co Operative Hospital,10.01793364,76.34528885
Sree Krishna Temple,10.17933816,76.1729275
Vellimuttam Or Malabar Cement,9.74773151,76.36338893
Kuruppanthara,9.739754499,76.51647889
Kothamangalam KSRTC Stand,10.06072346,76.62949623
Moonnukallu,10.18890848,76.42927614
Idc School Stop,10.57257569,76.02786664
Kottamuri,10.23989551,76.27888605
Chirapadi,9.928254925,76.51382415
Canal Bus Stop,10.09203672,76.44493775
Mulavukad North,10.0336109,76.25299184
Temple,9.890190257,76.32735327
Pottachira Temple,10.07080118,76.35826554
Panakkal,9.630531459,76.29951572
Boat Jetty,10.07152691,76.22260117
Chirangara,10.25240737,76.36780571
Pottakuzhy,10.00541913,76.28884541
Vadavukode,9.985506982,76.42861117
St Marys,10.19652841,76.42454531
Convent Stop,10.2451986,76.38150085
Kummanodu Pallypady,10.04133971,76.46123827
Wonderla,10.02823774,76.39544053
Pullarkatt Padam,10.16815686,76.29358722
